Gene ID	Locus Type	Locus Tag	Gene Product Name	Start Coord	End Coord	Strand	
3300049256 assembled Ga0508132_00001_334156_334362	CDS	null	DNA-directed RNA polymerase subunit omega	334156	334362	-	
3300049256 assembled Ga0508132_00001_334439_334549	CDS	null	hypothetical protein	334439	334549	-	
3300049256 assembled Ga0508132_00001_334918_335646	CDS	null	nitroreductase	334918	335646	-	
3300049256 assembled Ga0508132_00001_336185_337432	CDS	null	short-chain fatty acids transporter	336185	337432	+	
3300049256 assembled Ga0508132_00001_337470_338396	CDS	null	uncharacterized protein (DUF849 family)	337470	338396	+	
3300049256 assembled Ga0508132_00001_338723_340474	CDS	null	PAS domain S-box-containing protein	338723	340474	+	
3300049256 assembled Ga0508132_00001_340775_342196	CDS	null	hypothetical protein	340775	342196	+	
3300049256 assembled Ga0508132_00001_34168_34584	CDS	null	F-type H+-transporting ATPase subunit epsilon	34168	34584	+	
3300049256 assembled Ga0508132_00001_342249_343703	CDS	null	4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase	342249	343703	+	
3300049256 assembled Ga0508132_00001_343719_344255	CDS	null	Fe-S cluster biogenesis protein NfuA	343719	344255	+	
3300049256 assembled Ga0508132_00001_344278_345519	CDS	null	4-hydroxybutyrate CoA-transferase	344278	345519	+	
3300049256 assembled Ga0508132_00001_345557_345652	CDS	null	hypothetical protein	345557	345652	+	
3300049256 assembled Ga0508132_00001_345686_345889	CDS	null	hypothetical protein	345686	345889	+	
3300049256 assembled Ga0508132_00001_345942_346058	CDS	null	hypothetical protein	345942	346058	+	
3300049256 assembled Ga0508132_00001_346336_347526	CDS	null	ACS family glucarate transporter-like MFS transporter	346336	347526	+	
3300049256 assembled Ga0508132_00001_34699_35457	CDS	null	hypothetical protein	34699	35457	+	
3300049256 assembled Ga0508132_00001_347945_348037	CDS	null	hypothetical protein	347945	348037	+	
3300049256 assembled Ga0508132_00001_348062_348229	CDS	null	hypothetical protein	348062	348229	+	
3300049256 assembled Ga0508132_00001_348718_349398	CDS	null	putative ABC transport system ATP-binding protein	348718	349398	+	
3300049256 assembled Ga0508132_00001_349395_351827	CDS	null	putative ABC transport system permease protein	349395	351827	+	
3300049256 assembled Ga0508132_00001_351820_352764	CDS	null	HlyD family secretion protein	351820	352764	+	
3300049256 assembled Ga0508132_00001_352912_354288	CDS	null	MoaA/NifB/PqqE/SkfB family radical SAM enzyme	352912	354288	-	
3300049256 assembled Ga0508132_00001_3546_4544	CDS	null	ribose-phosphate pyrophosphokinase	3546	4544	+	
3300049256 assembled Ga0508132_00001_35473_36747	CDS	null	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	35473	36747	+	
3300049256 assembled Ga0508132_00001_354921_355799	CDS	null	DNA-binding transcriptional LysR family regulator	354921	355799	-	
3300049256 assembled Ga0508132_00001_356042_356641	CDS	null	threonine/homoserine/homoserine lactone efflux protein	356042	356641	+	
3300049256 assembled Ga0508132_00001_356684_357784	CDS	null	small-conductance mechanosensitive channel	356684	357784	+	
3300049256 assembled Ga0508132_00001_358093_358899	CDS	null	hydroxyethylthiazole kinase	358093	358899	+	
3300049256 assembled Ga0508132_00001_358923_359408	CDS	null	energy coupling factor transporter S component ThiW	358923	359408	+	
3300049256 assembled Ga0508132_00001_359699_359989	CDS	null	hypothetical protein	359699	359989	+	
3300049256 assembled Ga0508132_00001_360254_360397	CDS	null	hypothetical protein	360254	360397	-	
3300049256 assembled Ga0508132_00001_360673_360795	CDS	null	hypothetical protein	360673	360795	+	
3300049256 assembled Ga0508132_00001_361280_363019	CDS	null	carbon starvation protein	361280	363019	+	
3300049256 assembled Ga0508132_00001_363316_364362	CDS	null	glyceraldehyde 3-phosphate dehydrogenase	363316	364362	+	
3300049256 assembled Ga0508132_00001_364613_365152	CDS	null	hypothetical protein	364613	365152	+	
3300049256 assembled Ga0508132_00001_365390_366157	CDS	null	ferredoxin	365390	366157	+	
3300049256 assembled Ga0508132_00001_366242_366370	CDS	null	hypothetical protein	366242	366370	-	
3300049256 assembled Ga0508132_00001_366302_366499	CDS	null	hypothetical protein	366302	366499	+	
3300049256 assembled Ga0508132_00001_366815_367966	CDS	null	alcohol dehydrogenase	366815	367966	+	
3300049256 assembled Ga0508132_00001_36777_37085	CDS	null	signal transduction histidine kinase	36777	37085	+	
3300049256 assembled Ga0508132_00001_368020_368838	CDS	null	uncharacterized membrane-anchored protein YitT (DUF2179 family)	368020	368838	-	
3300049256 assembled Ga0508132_00001_369084_369650	CDS	null	rubrerythrin	369084	369650	+	
3300049256 assembled Ga0508132_00001_369643_369963	CDS	null	hypothetical protein	369643	369963	+	
3300049256 assembled Ga0508132_00001_370080_371069	CDS	null	phosphoglycerate dehydrogenase-like enzyme	370080	371069	+	
3300049256 assembled Ga0508132_00001_371398_373650	CDS	null	methyl-accepting chemotaxis protein	371398	373650	+	
3300049256 assembled Ga0508132_00001_37236_38876	CDS	null	PAS domain S-box-containing protein	37236	38876	+	
3300049256 assembled Ga0508132_00001_373681_376413	CDS	null	two-component system chemotaxis sensor kinase CheA	373681	376413	+	
3300049256 assembled Ga0508132_00001_376464_377660	CDS	null	DNA-binding NarL/FixJ family response regulator	376464	377660	+	
3300049256 assembled Ga0508132_00001_377740_378291	CDS	null	4-hydroxy-3-polyprenylbenzoate decarboxylase	377740	378291	-	
3300049256 assembled Ga0508132_00001_378738_379856	CDS	null	2,4-dienoyl-CoA reductase-like NADH-dependent reductase (Old Yellow Enzyme family)	378738	379856	+	
3300049256 assembled Ga0508132_00001_379864_380262	CDS	null	acyl-CoA thioesterase	379864	380262	+	
3300049256 assembled Ga0508132_00001_380521_381372	CDS	null	KDO2-lipid IV(A) lauroyltransferase	380521	381372	+	
3300049256 assembled Ga0508132_00001_381622_382209	CDS	null	DNA-binding MarR family transcriptional regulator	381622	382209	+	
3300049256 assembled Ga0508132_00001_382227_383486	CDS	null	RND family efflux transporter MFP subunit	382227	383486	+	
3300049256 assembled Ga0508132_00001_383537_386635	CDS	null	HAE1 family hydrophobic/amphiphilic exporter-1	383537	386635	+	
3300049256 assembled Ga0508132_00001_386809_387579	CDS	null	uncharacterized protein with FMN-binding domain	386809	387579	+	
3300049256 assembled Ga0508132_00001_387634_388008	CDS	null	hypothetical protein	387634	388008	+	
3300049256 assembled Ga0508132_00001_388137_389837	CDS	null	EmrB/QacA subfamily drug resistance transporter	388137	389837	+	
3300049256 assembled Ga0508132_00001_39014_41860	CDS	null	GNAT superfamily N-acetyltransferase	39014	41860	+	
3300049256 assembled Ga0508132_00001_390175_391497	CDS	null	transcriptional regulator with PAS, ATPase and Fis domain	390175	391497	+	
3300049256 assembled Ga0508132_00001_391695_392453	CDS	null	acetate CoA/acetoacetate CoA-transferase alpha subunit	391695	392453	+	
3300049256 assembled Ga0508132_00001_392478_393137	CDS	null	3-oxoacid CoA-transferase B subunit	392478	393137	+	
3300049256 assembled Ga0508132_00001_393195_394349	CDS	null	alkylation response protein AidB-like acyl-CoA dehydrogenase	393195	394349	+	
3300049256 assembled Ga0508132_00001_394476_395627	CDS	null	AAT family amino acid transporter	394476	395627	+	
3300049256 assembled Ga0508132_00001_395762_397000	CDS	null	Na+/H+ antiporter NhaD/arsenite permease-like protein	395762	397000	+	
3300049256 assembled Ga0508132_00001_397092_400637	CDS	null	pyruvate-ferredoxin/flavodoxin oxidoreductase	397092	400637	-	
3300049256 assembled Ga0508132_00001_401053_401925	CDS	null	hypothetical protein	401053	401925	-	
3300049256 assembled Ga0508132_00001_402073_402957	CDS	null	DNA-binding transcriptional LysR family regulator	402073	402957	-	
3300049256 assembled Ga0508132_00001_403102_403437	CDS	null	enhancing lycopene biosynthesis protein 2	403102	403437	+	
3300049256 assembled Ga0508132_00001_403863_404642	CDS	null	DNA-binding IclR family transcriptional regulator	403863	404642	+	
3300049256 assembled Ga0508132_00001_404707_405303	CDS	null	ferredoxin	404707	405303	+	
3300049256 assembled Ga0508132_00001_405303_406724	CDS	null	hypothetical protein	405303	406724	+	
3300049256 assembled Ga0508132_00001_406738_408012	CDS	null	benzoate membrane transport protein	406738	408012	+	
3300049256 assembled Ga0508132_00001_408063_408857	CDS	null	nicotinate-nucleotide pyrophosphorylase (carboxylating)	408063	408857	+	
3300049256 assembled Ga0508132_00001_408860_409771	CDS	null	molybdenum cofactor synthesis domain-containing protein	408860	409771	+	
3300049256 assembled Ga0508132_00001_409752_410534	CDS	null	2-oxopent-4-enoate hydratase	409752	410534	+	
3300049256 assembled Ga0508132_00001_410546_411415	CDS	null	acetaldehyde dehydrogenase	410546	411415	+	
3300049256 assembled Ga0508132_00001_411416_412417	CDS	null	4-hydroxy 2-oxovalerate aldolase	411416	412417	+	
3300049256 assembled Ga0508132_00001_412424_414022	CDS	null	lactate permease	412424	414022	+	
3300049256 assembled Ga0508132_00001_414096_414782	CDS	null	hypothetical protein	414096	414782	-	
3300049256 assembled Ga0508132_00001_414932_415891	CDS	null	2-keto-3-deoxygluconate permease	414932	415891	-	
3300049256 assembled Ga0508132_00001_416263_416442	CDS	null	hypothetical protein	416263	416442	-	
3300049256 assembled Ga0508132_00001_416578_417288	CDS	null	FMN-dependent NADH-azoreductase	416578	417288	-	
3300049256 assembled Ga0508132_00001_417332_417952	CDS	null	nitroreductase	417332	417952	+	
3300049256 assembled Ga0508132_00001_418407_419207	CDS	null	vancomycin resistance protein YoaR	418407	419207	+	
3300049256 assembled Ga0508132_00001_419237_420055	CDS	null	D-methionine transport system substrate-binding protein	419237	420055	-	
3300049256 assembled Ga0508132_00001_41996_42988	CDS	null	stage II sporulation protein D	41996	42988	+	
3300049256 assembled Ga0508132_00001_420400_421089	CDS	null	uncharacterized protein YkwD	420400	421089	-	
3300049256 assembled Ga0508132_00001_421365_421550	CDS	null	hypothetical protein	421365	421550	+	
3300049256 assembled Ga0508132_00001_421663_421875	CDS	null	hypothetical protein	421663	421875	-	
3300049256 assembled Ga0508132_00001_422123_423187	CDS	null	HD-GYP domain-containing protein (c-di-GMP phosphodiesterase class II)	422123	423187	+	
3300049256 assembled Ga0508132_00001_423192_423326	CDS	null	hypothetical protein	423192	423326	-	
3300049256 assembled Ga0508132_00001_423490_424005	CDS	null	hypothetical protein	423490	424005	-	
3300049256 assembled Ga0508132_00001_424224_424838	CDS	null	nitroreductase	424224	424838	-	
3300049256 assembled Ga0508132_00001_424887_425432	CDS	null	rubrerythrin	424887	425432	-	
3300049256 assembled Ga0508132_00001_425699_426193	CDS	null	flavodoxin	425699	426193	+	
3300049256 assembled Ga0508132_00001_426242_426793	CDS	null	SAM-dependent methyltransferase	426242	426793	-	
3300049256 assembled Ga0508132_00001_427337_428404	CDS	null	transcriptional regulator of NAD metabolism	427337	428404	+	
3300049256 assembled Ga0508132_00001_428388_429308	CDS	null	23S rRNA pseudouridine1911/1915/1917 synthase	428388	429308	-	
3300049256 assembled Ga0508132_00001_429512_431122	CDS	null	ATPase subunit of ABC transporter with duplicated ATPase domains	429512	431122	+	
3300049256 assembled Ga0508132_00001_43026_43718	CDS	null	murein DD-endopeptidase MepM/ murein hydrolase activator NlpD	43026	43718	+	
3300049256 assembled Ga0508132_00001_431158_432330	CDS	null	crotonobetainyl-CoA:carnitine CoA-transferase CaiB-like acyl-CoA transferase	431158	432330	-	
3300049256 assembled Ga0508132_00001_432467_434428	CDS	null	penicillin-binding protein 2	432467	434428	-	
3300049256 assembled Ga0508132_00001_434536_434769	CDS	null	hypothetical protein	434536	434769	-	
3300049256 assembled Ga0508132_00001_434921_435475	CDS	null	rubrerythrin	434921	435475	-	
3300049256 assembled Ga0508132_00001_435720_436715	CDS	null	biotin synthase	435720	436715	+	
3300049256 assembled Ga0508132_00001_436846_439047	CDS	null	serine/threonine protein kinase	436846	439047	+	
3300049256 assembled Ga0508132_00001_43828_44130	CDS	null	putative DeoR family transcriptional regulator (stage III sporulation protein D)	43828	44130	+	
3300049256 assembled Ga0508132_00001_439184_440245	CDS	null	homoserine dehydrogenase	439184	440245	+	
3300049256 assembled Ga0508132_00001_440242_441183	CDS	null	drug/metabolite transporter (DMT)-like permease	440242	441183	+	
3300049256 assembled Ga0508132_00001_441186_441611	CDS	null	uncharacterized membrane protein	441186	441611	+	
3300049256 assembled Ga0508132_00001_441657_442292	CDS	null	hypothetical protein	441657	442292	-	
3300049256 assembled Ga0508132_00001_442476_443117	CDS	null	N-acetylmuramoyl-L-alanine amidase	442476	443117	-	
3300049256 assembled Ga0508132_00001_44270_45301	CDS	null	rod shape-determining protein MreB	44270	45301	+	
3300049256 assembled Ga0508132_00001_443264_443857	CDS	null	predicted porin	443264	443857	+	
3300049256 assembled Ga0508132_00001_443946_444267	ncRNA	null	RNase P class B	443946	444267	+	
3300049256 assembled Ga0508132_00001_444345_444494	CDS	null	hypothetical protein	444345	444494	-	
3300049256 assembled Ga0508132_00001_444604_444781	ncRNA	null	6S / SsrS RNA	444604	444781	-	
3300049256 assembled Ga0508132_00001_444898_445920	CDS	null	hypothetical protein	444898	445920	-	
3300049256 assembled Ga0508132_00001_446200_447060	CDS	null	RarD protein	446200	447060	+	
3300049256 assembled Ga0508132_00001_447117_447755	CDS	null	hypothetical protein	447117	447755	-	
3300049256 assembled Ga0508132_00001_448062_448205	CDS	null	hypothetical protein	448062	448205	-	
3300049256 assembled Ga0508132_00001_448172_449002	CDS	null	hypothetical protein	448172	449002	-	
3300049256 assembled Ga0508132_00001_449096_449680	CDS	null	small nuclear ribonucleoprotein (snRNP)-like protein	449096	449680	-	
3300049256 assembled Ga0508132_00001_450044_450370	CDS	null	hypothetical protein	450044	450370	+	
3300049256 assembled Ga0508132_00001_450685_450999	CDS	null	uncharacterized protein YaiE (UPF0345 family)	450685	450999	+	
3300049256 assembled Ga0508132_00001_451121_451744	CDS	null	peptidyl-prolyl cis-trans isomerase A (cyclophilin A)	451121	451744	+	
3300049256 assembled Ga0508132_00001_451873_452004	CDS	null	predicted GIY-YIG superfamily endonuclease	451873	452004	+	
3300049256 assembled Ga0508132_00001_452403_453140	CDS	null	DUF438 domain-containing protein	452403	453140	+	
3300049256 assembled Ga0508132_00001_453258_453848	CDS	null	membrane protein DedA with SNARE-associated domain	453258	453848	+	
3300049256 assembled Ga0508132_00001_453875_455509	CDS	null	stage V sporulation protein B	453875	455509	+	
3300049256 assembled Ga0508132_00001_4546_5181	CDS	null	ribosomal protein S18 acetylase RimI-like enzyme	4546	5181	+	
3300049256 assembled Ga0508132_00001_45502_46215	CDS	null	flagellar basal-body rod protein FlgG	45502	46215	+	
3300049256 assembled Ga0508132_00001_455543_456253	CDS	null	DNA-binding response OmpR family regulator	455543	456253	+	
3300049256 assembled Ga0508132_00001_456217_457482	CDS	null	signal transduction histidine kinase	456217	457482	+	
3300049256 assembled Ga0508132_00001_457586_458950	CDS	null	TolC family type I secretion outer membrane protein	457586	458950	+	
3300049256 assembled Ga0508132_00001_458968_460068	CDS	null	HlyD family secretion protein	458968	460068	+	
3300049256 assembled Ga0508132_00001_460081_460764	CDS	null	putative ABC transport system ATP-binding protein	460081	460764	+	
3300049256 assembled Ga0508132_00001_460767_461981	CDS	null	putative ABC transport system permease protein	460767	461981	+	
3300049256 assembled Ga0508132_00001_462140_462925	CDS	null	enoyl-[acyl-carrier protein] reductase I	462140	462925	+	
3300049256 assembled Ga0508132_00001_46299_47087	CDS	null	flagellar basal-body rod protein FlgG	46299	47087	+	
3300049256 assembled Ga0508132_00001_463312_464589	CDS	null	nickel-dependent lactate racemase	463312	464589	+	
3300049256 assembled Ga0508132_00001_464643_465965	CDS	null	GntP family gluconate:H+ symporter/D-serine transporter	464643	465965	+	
3300049256 assembled Ga0508132_00001_466096_466653	CDS	null	signal peptidase I	466096	466653	+	
3300049256 assembled Ga0508132_00001_466746_470189	CDS	null	pyruvate carboxylase	466746	470189	-	
3300049256 assembled Ga0508132_00001_470644_472461	CDS	null	ribosomal protein S12 methylthiotransferase accessory factor	470644	472461	+	
3300049256 assembled Ga0508132_00001_47098_48078	CDS	null	flagella basal body P-ring formation protein FlgA	47098	48078	+	
3300049256 assembled Ga0508132_00001_472535_472996	CDS	null	hypothetical protein	472535	472996	-	
3300049256 assembled Ga0508132_00001_473613_474824	CDS	null	NRAMP (natural resistance-associated macrophage protein)-like metal ion transporter	473613	474824	+	
3300049256 assembled Ga0508132_00001_474918_475760	CDS	null	hypothetical protein	474918	475760	+	
3300049256 assembled Ga0508132_00001_475862_476656	CDS	null	tRNA A37 threonylcarbamoyladenosine dehydratase	475862	476656	+	
3300049256 assembled Ga0508132_00001_476685_476897	CDS	null	hypothetical protein	476685	476897	-	
3300049256 assembled Ga0508132_00001_477039_477311	CDS	null	uncharacterized membrane protein YeaQ/YmgE (transglycosylase-associated protein family)	477039	477311	+	
3300049256 assembled Ga0508132_00001_477315_477629	CDS	null	hypothetical protein	477315	477629	-	
3300049256 assembled Ga0508132_00001_477830_478969	CDS	null	RND family efflux transporter MFP subunit	477830	478969	+	
3300049256 assembled Ga0508132_00001_478970_482050	CDS	null	HAE1 family hydrophobic/amphiphilic exporter-1	478970	482050	+	
3300049256 assembled Ga0508132_00001_48090_48695	CDS	null	flagellar L-ring protein precursor FlgH	48090	48695	+	
3300049256 assembled Ga0508132_00001_482175_482615	CDS	null	DNA-binding MarR family transcriptional regulator	482175	482615	+	
3300049256 assembled Ga0508132_00001_482692_483891	CDS	null	alkylation response protein AidB-like acyl-CoA dehydrogenase	482692	483891	+	
3300049256 assembled Ga0508132_00001_483922_484332	CDS	null	predicted RNA-binding protein with PUA-like domain	483922	484332	-	
3300049256 assembled Ga0508132_00001_484453_485310	CDS	null	uncharacterized membrane-anchored protein YitT (DUF2179 family)	484453	485310	+	
3300049256 assembled Ga0508132_00001_485419_486249	CDS	null	spermidine synthase	485419	486249	+	
3300049256 assembled Ga0508132_00001_486279_487391	CDS	null	aminopeptidase	486279	487391	-	
3300049256 assembled Ga0508132_00001_48742_49854	CDS	null	flagellar P-ring protein precursor FlgI	48742	49854	+	
3300049256 assembled Ga0508132_00001_487510_488493	CDS	null	lactate dehydrogenase-like 2-hydroxyacid dehydrogenase	487510	488493	+	
3300049256 assembled Ga0508132_00001_488594_488668	tRNA	null	tRNA_Asn_GTT	488594	488668	+	
3300049256 assembled Ga0508132_00001_488671_488745	tRNA	null	tRNA_Glu_TTC	488671	488745	+	
3300049256 assembled Ga0508132_00001_488751_488826	tRNA	null	tRNA_Val_TAC	488751	488826	+	
3300049256 assembled Ga0508132_00001_489016_490725	CDS	null	PAS domain S-box-containing protein	489016	490725	+	
3300049256 assembled Ga0508132_00001_490804_491259	CDS	null	hypothetical protein	490804	491259	+	
3300049256 assembled Ga0508132_00001_491312_491956	CDS	null	L-lactate utilization protein LutB	491312	491956	-	
3300049256 assembled Ga0508132_00001_492101_493030	CDS	null	voltage-gated potassium channel	492101	493030	+	
3300049256 assembled Ga0508132_00001_493043_493555	CDS	null	transcriptional regulator of NAD metabolism	493043	493555	+	
3300049256 assembled Ga0508132_00001_493706_495028	CDS	null	putative MFS transporter	493706	495028	+	
3300049256 assembled Ga0508132_00001_495115_495210	CDS	null	hypothetical protein	495115	495210	+	
3300049256 assembled Ga0508132_00001_495332_495739	CDS	null	RNA polymerase subunit RPABC4/transcription elongation factor Spt4	495332	495739	+	
3300049256 assembled Ga0508132_00001_495820_495894	tRNA	null	tRNA_Arg_CCG	495820	495894	+	
3300049256 assembled Ga0508132_00001_496200_497495	CDS	null	putative hemolysin	496200	497495	+	
3300049256 assembled Ga0508132_00001_497888_498169	CDS	null	ArsR family transcriptional regulator	497888	498169	+	
3300049256 assembled Ga0508132_00001_498189_500633	CDS	null	NADPH-dependent 2,4-dienoyl-CoA reductase/sulfur reductase-like enzyme/peroxiredoxin family protein/rhodanese-related sulfurtransferase/TusA-related sulfurtransferase	498189	500633	+	
3300049256 assembled Ga0508132_00001_49866_50201	CDS	null	flagellar protein FlgJ	49866	50201	+	
3300049256 assembled Ga0508132_00001_500833_501036	CDS	null	molybdopterin-binding protein	500833	501036	+	
3300049256 assembled Ga0508132_00001_501062_501289	CDS	null	hypothetical protein	501062	501289	-	
3300049256 assembled Ga0508132_00001_501514_501945	CDS	null	hypothetical protein	501514	501945	+	
3300049256 assembled Ga0508132_00001_501946_502365	CDS	null	acyl-CoA thioester hydrolase	501946	502365	+	
3300049256 assembled Ga0508132_00001_50232_51656	CDS	null	exopolysaccharide biosynthesis protein	50232	51656	+	
3300049256 assembled Ga0508132_00001_502448_503239	CDS	null	glutamate racemase	502448	503239	+	
3300049256 assembled Ga0508132_00001_503269_503805	CDS	null	hypothetical protein	503269	503805	+	
3300049256 assembled Ga0508132_00001_503818_504480	CDS	null	hypothetical protein	503818	504480	+	
3300049256 assembled Ga0508132_00001_504566_505543	CDS	null	benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit BcrC/BadD/HgdB	504566	505543	+	
3300049256 assembled Ga0508132_00001_505555_506337	CDS	null	predicted CoA-substrate-specific enzyme activase	505555	506337	+	
3300049256 assembled Ga0508132_00001_506321_507985	CDS	null	N-methylhydantoinase A/oxoprolinase/acetone carboxylase beta subunit	506321	507985	+	
3300049256 assembled Ga0508132_00001_507987_509309	CDS	null	acetoin utilization deacetylase AcuC-like enzyme	507987	509309	+	
3300049256 assembled Ga0508132_00001_509364_510074	CDS	null	ribonuclease PH	509364	510074	+	
3300049256 assembled Ga0508132_00001_510071_510682	CDS	null	XTP/dITP diphosphohydrolase	510071	510682	+	
3300049256 assembled Ga0508132_00001_510663_511136	CDS	null	putative phosphoesterase	510663	511136	+	
3300049256 assembled Ga0508132_00001_511271_512512	CDS	null	two-component system sensor histidine kinase YcbA	511271	512512	+	
3300049256 assembled Ga0508132_00001_512509_513390	CDS	null	two-component system response regulator YcbB	512509	513390	+	
3300049256 assembled Ga0508132_00001_513581_514834	CDS	null	proton glutamate symport protein	513581	514834	+	
3300049256 assembled Ga0508132_00001_514880_515464	CDS	null	hypothetical protein	514880	515464	-	
3300049256 assembled Ga0508132_00001_515664_516425	CDS	null	DNA-binding GntR family transcriptional regulator	515664	516425	-	
3300049256 assembled Ga0508132_00001_516545_516979	CDS	null	methylaspartate mutase sigma subunit	516545	516979	+	
3300049256 assembled Ga0508132_00001_516972_518387	CDS	null	uncharacterized protein (TIGR01319 family)	516972	518387	+	
3300049256 assembled Ga0508132_00001_51698_52006	CDS	null	biotin carboxyl carrier protein	51698	52006	+	
3300049256 assembled Ga0508132_00001_518356_519807	CDS	null	methylaspartate mutase epsilon subunit	518356	519807	+	
3300049256 assembled Ga0508132_00001_5183_6001	CDS	null	polysaccharide deacetylase family sporulation protein PdaB	5183	6001	+	
3300049256 assembled Ga0508132_00001_519826_521079	CDS	null	methylaspartate ammonia-lyase	519826	521079	+	
3300049256 assembled Ga0508132_00001_521081_522013	CDS	null	hypothetical protein	521081	522013	+	
3300049256 assembled Ga0508132_00001_52115_53893	CDS	null	hypothetical protein	52115	53893	+	
3300049256 assembled Ga0508132_00001_522032_522304	CDS	null	citrate lyase subunit gamma (acyl carrier protein)	522032	522304	+	
3300049256 assembled Ga0508132_00001_522319_523173	CDS	null	citrate lyase subunit beta/citryl-CoA lyase	522319	523173	+	
3300049256 assembled Ga0508132_00001_523170_524711	CDS	null	citrate lyase subunit alpha/citrate CoA-transferase	523170	524711	+	
3300049256 assembled Ga0508132_00001_524716_525765	CDS	null	[citrate (pro-3S)-lyase] ligase	524716	525765	+	
3300049256 assembled Ga0508132_00001_525890_527119	CDS	null	malate dehydrogenase (oxaloacetate-decarboxylating)	525890	527119	+	
3300049256 assembled Ga0508132_00001_527130_527972	CDS	null	fumarate hydratase subunit alpha	527130	527972	+	
3300049256 assembled Ga0508132_00001_527986_528543	CDS	null	fumarate hydratase subunit beta	527986	528543	+	
3300049256 assembled Ga0508132_00001_528699_528775	tRNA	null	tRNA_Pro_TGG	528699	528775	+	
3300049256 assembled Ga0508132_00001_528791_528864	tRNA	null	tRNA_Gly_TCC	528791	528864	+	
3300049256 assembled Ga0508132_00001_528887_529120	CDS	null	transcription elongation factor Elf1	528887	529120	+	
3300049256 assembled Ga0508132_00001_529200_529275	tRNA	null	tRNA_Arg_TCT	529200	529275	+	
3300049256 assembled Ga0508132_00001_529415_529606	CDS	null	hypothetical protein	529415	529606	+	
3300049256 assembled Ga0508132_00001_529610_531031	CDS	null	PAS domain S-box-containing protein	529610	531031	+	
3300049256 assembled Ga0508132_00001_531364_532671	CDS	null	H+/gluconate symporter-like permease	531364	532671	+	
3300049256 assembled Ga0508132_00001_532913_534499	CDS	null	propionate CoA-transferase	532913	534499	+	
3300049256 assembled Ga0508132_00001_534665_535798	CDS	null	butyryl-CoA dehydrogenase	534665	535798	+	
3300049256 assembled Ga0508132_00001_535837_536253	CDS	null	3-hydroxybutyryl-CoA dehydratase	535837	536253	+	
3300049256 assembled Ga0508132_00001_536287_537072	CDS	null	electron transfer flavoprotein beta subunit	536287	537072	+	
3300049256 assembled Ga0508132_00001_537164_538282	CDS	null	electron transfer flavoprotein alpha subunit	537164	538282	+	
3300049256 assembled Ga0508132_00001_538403_539584	CDS	null	acetyl-CoA C-acetyltransferase	538403	539584	+	
3300049256 assembled Ga0508132_00001_539620_540477	CDS	null	3-hydroxybutyryl-CoA dehydrogenase	539620	540477	+	
3300049256 assembled Ga0508132_00001_540811_541635	CDS	null	enoyl-CoA hydratase	540811	541635	+	
3300049256 assembled Ga0508132_00001_541844_542701	CDS	null	methyl-accepting chemotaxis protein	541844	542701	+	
3300049256 assembled Ga0508132_00001_54218_54853	CDS	null	phospholipid/cholesterol/gamma-HCH transport system permease protein	54218	54853	+	
3300049256 assembled Ga0508132_00001_543258_544091	CDS	null	uncharacterized phage infection (PIP) family protein YhgE	543258	544091	+	
3300049256 assembled Ga0508132_00001_544391_546055	CDS	null	PAS domain S-box-containing protein	544391	546055	+	
3300049256 assembled Ga0508132_00001_546310_547644	CDS	null	sugar phosphate permease	546310	547644	+	
3300049256 assembled Ga0508132_00001_547682_548446	CDS	null	2-deoxy-D-gluconate 3-dehydrogenase	547682	548446	+	
3300049256 assembled Ga0508132_00001_548431_549954	CDS	null	4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase	548431	549954	+	
3300049256 assembled Ga0508132_00001_54864_55628	CDS	null	phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	54864	55628	+	
3300049256 assembled Ga0508132_00001_549967_550260	CDS	null	hypothetical protein	549967	550260	+	
3300049256 assembled Ga0508132_00001_550327_551526	CDS	null	crotonobetainyl-CoA:carnitine CoA-transferase CaiB-like acyl-CoA transferase	550327	551526	+	
3300049256 assembled Ga0508132_00001_551543_552721	CDS	null	acetyl-CoA C-acetyltransferase	551543	552721	+	
3300049256 assembled Ga0508132_00001_552773_553633	CDS	null	3-hydroxybutyryl-CoA dehydrogenase	552773	553633	+	
3300049256 assembled Ga0508132_00001_553646_554425	CDS	null	enoyl-CoA hydratase	553646	554425	+	
3300049256 assembled Ga0508132_00001_554471_554731	CDS	null	hypothetical protein	554471	554731	+	
3300049256 assembled Ga0508132_00001_555325_556173	CDS	null	protein-tyrosine phosphatase	555325	556173	+	
3300049256 assembled Ga0508132_00001_55625_56902	CDS	null	phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	55625	56902	+	
3300049256 assembled Ga0508132_00001_556475_556681	CDS	null	hypothetical protein	556475	556681	+	
3300049256 assembled Ga0508132_00001_556711_557364	CDS	null	polysaccharide export outer membrane protein	556711	557364	+	
3300049256 assembled Ga0508132_00001_557405_558865	CDS	null	polysaccharide chain length determinant protein (PEP-CTERM system associated)	557405	558865	+	
3300049256 assembled Ga0508132_00001_558881_559561	CDS	null	capsular exopolysaccharide synthesis family protein	558881	559561	+	
