Gene ID	Locus Type	Locus Tag	Gene Product Name	Start Coord	End Coord	Strand	
3300049256 assembled Ga0508132_00002_52249_53160	CDS	null	integrase/recombinase XerC	52249	53160	-	
3300049256 assembled Ga0508132_00002_522736_523896	CDS	null	MFS family permease	522736	523896	-	
3300049256 assembled Ga0508132_00002_524034_524858	CDS	null	AraC-like DNA-binding protein/mannose-6-phosphate isomerase-like protein (cupin superfamily)	524034	524858	-	
3300049256 assembled Ga0508132_00002_525078_525983	CDS	null	drug/metabolite transporter (DMT)-like permease	525078	525983	-	
3300049256 assembled Ga0508132_00002_526166_526744	CDS	null	cyclohexyl-isocyanide hydratase	526166	526744	+	
3300049256 assembled Ga0508132_00002_526974_528944	CDS	null	molecular chaperone HtpG	526974	528944	+	
3300049256 assembled Ga0508132_00002_529109_530014	CDS	null	DNA-binding transcriptional LysR family regulator	529109	530014	-	
3300049256 assembled Ga0508132_00002_530130_530939	CDS	null	uncharacterized membrane protein YfcA	530130	530939	+	
3300049256 assembled Ga0508132_00002_531097_531789	CDS	null	3,4-dihydroxy 2-butanone 4-phosphate synthase	531097	531789	-	
3300049256 assembled Ga0508132_00002_532216_533931	CDS	null	methyl-accepting chemotaxis protein	532216	533931	-	
3300049256 assembled Ga0508132_00002_53223_54554	CDS	null	methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase	53223	54554	-	
3300049256 assembled Ga0508132_00002_534208_535689	CDS	null	lincosamide and streptogramin A transport system ATP-binding/permease protein	534208	535689	-	
3300049256 assembled Ga0508132_00002_536282_537832	CDS	null	two-component system sensor histidine kinase HydH	536282	537832	-	
3300049256 assembled Ga0508132_00002_54535_56688	CDS	null	DNA topoisomerase-1	54535	56688	-	
3300049256 assembled Ga0508132_00002_56685_57773	CDS	null	DNA processing protein	56685	57773	-	
3300049256 assembled Ga0508132_00002_57849_59051	CDS	null	processive 1,2-diacylglycerol beta-glucosyltransferase	57849	59051	-	
3300049256 assembled Ga0508132_00002_58975_59475	CDS	null	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	58975	59475	-	
3300049256 assembled Ga0508132_00002_59472_59834	CDS	null	dihydroneopterin aldolase	59472	59834	-	
3300049256 assembled Ga0508132_00002_59827_61032	CDS	null	dihydropteroate synthase	59827	61032	-	
3300049256 assembled Ga0508132_00002_61142_62191	CDS	null	nicotinate phosphoribosyltransferase	61142	62191	+	
3300049256 assembled Ga0508132_00002_62219_63268	CDS	null	NAD-dependent SIR2 family protein deacetylase	62219	63268	-	
3300049256 assembled Ga0508132_00002_63383_64693	CDS	null	Amt family ammonium transporter	63383	64693	-	
3300049256 assembled Ga0508132_00002_6482_7147	CDS	null	putative Mg2+ transporter-C (MgtC) family protein	6482	7147	-	
3300049256 assembled Ga0508132_00002_64866_65204	CDS	null	nitrogen regulatory protein P-II 1	64866	65204	-	
3300049256 assembled Ga0508132_00002_65398_66249	CDS	null	hypothetical protein	65398	66249	+	
3300049256 assembled Ga0508132_00002_66292_67230	CDS	null	hypothetical protein	66292	67230	+	
3300049256 assembled Ga0508132_00002_67665_69191	CDS	null	magnesium chelatase family protein	67665	69191	-	
3300049256 assembled Ga0508132_00002_69239_69601	CDS	null	putative endonuclease	69239	69601	-	
3300049256 assembled Ga0508132_00002_69619_70683	CDS	null	HD-GYP domain-containing protein (c-di-GMP phosphodiesterase class II)	69619	70683	-	
3300049256 assembled Ga0508132_00002_70699_70989	CDS	null	flagellar biosynthesis protein	70699	70989	-	
3300049256 assembled Ga0508132_00002_71020_72732	CDS	null	hypothetical protein	71020	72732	-	
3300049256 assembled Ga0508132_00002_7254_8957	CDS	null	prolyl-tRNA synthetase	7254	8957	-	
3300049256 assembled Ga0508132_00002_72719_73498	CDS	null	ribonuclease HII	72719	73498	-	
3300049256 assembled Ga0508132_00002_73622_74515	CDS	null	ribosome biogenesis GTPase A	73622	74515	-	
3300049256 assembled Ga0508132_00002_736_1002	CDS	null	predicted RNA-binding protein YlxR (DUF448 family)	736	1002	-	
3300049256 assembled Ga0508132_00002_74549_75082	CDS	null	signal peptidase I	74549	75082	-	
3300049256 assembled Ga0508132_00002_75131_75490	CDS	null	large subunit ribosomal protein L19	75131	75490	-	
3300049256 assembled Ga0508132_00002_75590_76174	CDS	null	hypothetical protein	75590	76174	-	
3300049256 assembled Ga0508132_00002_76164_76907	CDS	null	tRNA (guanine37-N1)-methyltransferase	76164	76907	-	
3300049256 assembled Ga0508132_00002_76907_77410	CDS	null	16S rRNA processing protein RimM	76907	77410	-	
3300049256 assembled Ga0508132_00002_77413_77820	CDS	null	hypothetical protein	77413	77820	-	
3300049256 assembled Ga0508132_00002_77836_78063	CDS	null	predicted RNA-binding protein YlqC (UPF0109 family)	77836	78063	-	
3300049256 assembled Ga0508132_00002_78069_78350	CDS	null	small subunit ribosomal protein S16	78069	78350	-	
3300049256 assembled Ga0508132_00002_78385_79731	CDS	null	signal recognition particle subunit SRP54	78385	79731	-	
3300049256 assembled Ga0508132_00002_79734_80093	CDS	null	predicted DNA-binding protein YlxM (UPF0122 family)	79734	80093	-	
3300049256 assembled Ga0508132_00002_80172_81086	CDS	null	fused signal recognition particle receptor	80172	81086	-	
3300049256 assembled Ga0508132_00002_81091_84663	CDS	null	chromosome segregation protein	81091	84663	-	
3300049256 assembled Ga0508132_00002_84773_85033	CDS	null	stage V sporulation protein S	84773	85033	-	
3300049256 assembled Ga0508132_00002_85122_86171	CDS	null	histone acetyltransferase (RNA polymerase elongator complex component)	85122	86171	-	
3300049256 assembled Ga0508132_00002_86231_86938	CDS	null	ribonuclease-3	86231	86938	-	
3300049256 assembled Ga0508132_00002_86947_88188	CDS	null	3-oxoacyl-[acyl-carrier-protein] synthase II	86947	88188	-	
3300049256 assembled Ga0508132_00002_88208_89170	CDS	null	NAD(P)H-dependent flavin oxidoreductase YrpB (nitropropane dioxygenase family)	88208	89170	-	
3300049256 assembled Ga0508132_00002_89246_89482	CDS	null	acyl carrier protein	89246	89482	-	
3300049256 assembled Ga0508132_00002_89508_90251	CDS	null	3-oxoacyl-[acyl-carrier protein] reductase	89508	90251	-	
3300049256 assembled Ga0508132_00002_8959_10026	CDS	null	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	8959	10026	-	
3300049256 assembled Ga0508132_00002_90253_91197	CDS	null	[acyl-carrier-protein] S-malonyltransferase	90253	91197	-	
3300049256 assembled Ga0508132_00002_91223_92173	CDS	null	enoyl-[acyl-carrier protein] reductase II	91223	92173	-	
3300049256 assembled Ga0508132_00002_92166_93179	CDS	null	3-oxoacyl-[acyl-carrier-protein] synthase-3	92166	93179	-	
3300049256 assembled Ga0508132_00002_93169_94188	CDS	null	glycerol-3-phosphate acyltransferase PlsX	93169	94188	-	
3300049256 assembled Ga0508132_00002_94200_94769	CDS	null	acyl-coenzyme A thioesterase PaaI-like protein	94200	94769	-	
3300049256 assembled Ga0508132_00002_94896_95072	CDS	null	large subunit ribosomal protein L32	94896	95072	-	
3300049256 assembled Ga0508132_00002_95144_95653	CDS	null	uncharacterized protein	95144	95653	-	
3300049256 assembled Ga0508132_00002_95765_96967	CDS	null	acetate kinase	95765	96967	-	
3300049256 assembled Ga0508132_00002_97153_98409	CDS	null	predicted nucleotidyltransferase	97153	98409	+	
3300049256 assembled Ga0508132_00002_98366_99154	CDS	null	NTE family protein	98366	99154	-	
3300049256 assembled Ga0508132_00002_99306_100502	CDS	null	sporulation integral membrane protein YlbJ	99306	100502	+	
