Gene ID	Locus Type	Locus Tag	Gene Product Name	Start Coord	End Coord	Strand	
3300049256 assembled Ga0508132_00004_325596_326141	CDS	null	integrase	325596	326141	+	
3300049256 assembled Ga0508132_00004_326393_328453	CDS	null	hypothetical protein	326393	328453	+	
3300049256 assembled Ga0508132_00004_328538_329761	CDS	null	hypothetical protein	328538	329761	+	
3300049256 assembled Ga0508132_00004_329942_330277	CDS	null	hypothetical protein	329942	330277	-	
3300049256 assembled Ga0508132_00004_331020_331355	CDS	null	transcriptional regulator with XRE-family HTH domain	331020	331355	-	
3300049256 assembled Ga0508132_00004_331503_331721	CDS	null	transcriptional regulator with XRE-family HTH domain	331503	331721	+	
3300049256 assembled Ga0508132_00004_331845_332306	CDS	null	hypothetical protein	331845	332306	+	
3300049256 assembled Ga0508132_00004_332338_332745	CDS	null	hypothetical protein	332338	332745	+	
3300049256 assembled Ga0508132_00004_332786_333010	CDS	null	hypothetical protein	332786	333010	+	
3300049256 assembled Ga0508132_00004_333144_333725	CDS	null	hypothetical protein	333144	333725	+	
3300049256 assembled Ga0508132_00004_333944_334642	CDS	null	hypothetical protein	333944	334642	+	
3300049256 assembled Ga0508132_00004_3342_3572	CDS	null	CDGSH-type Zn-finger protein	3342	3572	+	
3300049256 assembled Ga0508132_00004_334696_334887	CDS	null	hypothetical protein	334696	334887	+	
3300049256 assembled Ga0508132_00004_335037_335261	CDS	null	5-methylcytosine-specific restriction protein B	335037	335261	-	
3300049256 assembled Ga0508132_00004_335420_335593	CDS	null	hypothetical protein	335420	335593	-	
3300049256 assembled Ga0508132_00004_336074_337294	CDS	null	uncharacterized membrane protein YedE/YeeE	336074	337294	+	
3300049256 assembled Ga0508132_00004_33694_35184	CDS	null	nitrogenase molybdenum-iron protein alpha chain	33694	35184	-	
3300049256 assembled Ga0508132_00004_337338_337517	CDS	null	TusA-related sulfurtransferase	337338	337517	+	
3300049256 assembled Ga0508132_00004_337673_338119	CDS	null	uncharacterized protein with FMN-binding domain	337673	338119	-	
3300049256 assembled Ga0508132_00004_338522_339721	CDS	null	alcohol dehydrogenase class IV	338522	339721	+	
3300049256 assembled Ga0508132_00004_339980_340237	CDS	null	NADH-quinone oxidoreductase subunit G	339980	340237	+	
3300049256 assembled Ga0508132_00004_340285_341922	CDS	null	PAS domain S-box-containing protein	340285	341922	+	
3300049256 assembled Ga0508132_00004_341919_343079	CDS	null	hypothetical protein	341919	343079	+	
3300049256 assembled Ga0508132_00004_343213_344847	CDS	null	aspartate 4-decarboxylase	343213	344847	-	
3300049256 assembled Ga0508132_00004_345133_347385	CDS	null	PAS domain S-box-containing protein	345133	347385	+	
3300049256 assembled Ga0508132_00004_347544_349298	CDS	null	ATP-binding cassette subfamily B protein	347544	349298	+	
3300049256 assembled Ga0508132_00004_349282_351126	CDS	null	ATP-binding cassette subfamily B protein	349282	351126	+	
3300049256 assembled Ga0508132_00004_351212_351547	CDS	null	DNA-binding HxlR family transcriptional regulator	351212	351547	-	
3300049256 assembled Ga0508132_00004_351734_351931	CDS	null	hybrid cluster-associated redox disulfide protein	351734	351931	+	
3300049256 assembled Ga0508132_00004_351976_352617	CDS	null	hypothetical protein	351976	352617	+	
3300049256 assembled Ga0508132_00004_35245_36264	CDS	null	uroporphyrinogen decarboxylase	35245	36264	-	
3300049256 assembled Ga0508132_00004_352648_353280	CDS	null	multimeric flavodoxin WrbA	352648	353280	+	
3300049256 assembled Ga0508132_00004_353540_354403	CDS	null	hypothetical protein	353540	354403	+	
3300049256 assembled Ga0508132_00004_354652_355359	CDS	null	2-phosphosulfolactate phosphatase	354652	355359	+	
3300049256 assembled Ga0508132_00004_355610_356188	CDS	null	AcrR family transcriptional regulator	355610	356188	+	
3300049256 assembled Ga0508132_00004_356217_357419	CDS	null	MFS family permease	356217	357419	+	
3300049256 assembled Ga0508132_00004_357568_358155	CDS	null	hypothetical protein	357568	358155	-	
3300049256 assembled Ga0508132_00004_358148_358903	CDS	null	hypothetical protein	358148	358903	-	
3300049256 assembled Ga0508132_00004_359204_359602	CDS	null	DNA-binding transcriptional MerR regulator	359204	359602	+	
3300049256 assembled Ga0508132_00004_359748_360872	CDS	null	uncharacterized Fe-S center protein	359748	360872	+	
3300049256 assembled Ga0508132_00004_361152_362336	CDS	null	MFS family permease	361152	362336	+	
3300049256 assembled Ga0508132_00004_362596_363762	CDS	null	branched-chain amino acid transport system substrate-binding protein	362596	363762	+	
3300049256 assembled Ga0508132_00004_364159_364629	CDS	null	tRNA(adenine34) deaminase	364159	364629	+	
3300049256 assembled Ga0508132_00004_364539_364613	CDS	null	hypothetical protein	364539	364613	-	
3300049256 assembled Ga0508132_00004_364634_364723	tRNA	null	tRNA_Ser_CGA	364634	364723	+	
3300049256 assembled Ga0508132_00004_36463_37215	CDS	null	NitT/TauT family transport system permease protein	36463	37215	-	
3300049256 assembled Ga0508132_00004_364785_364874	tRNA	null	tRNA_Ser_GGA	364785	364874	+	
3300049256 assembled Ga0508132_00004_364888_365038	ncRNA	null	large signal recognition particle RNA	364888	365038	+	
3300049256 assembled Ga0508132_00004_365158_366798	CDS	null	DNA polymerase-3 subunit gamma/tau	365158	366798	+	
3300049256 assembled Ga0508132_00004_366815_367135	CDS	null	DNA-binding YbaB/EbfC family protein	366815	367135	+	
3300049256 assembled Ga0508132_00004_367139_367735	CDS	null	recombination protein RecR	367139	367735	+	
3300049256 assembled Ga0508132_00004_367858_368127	CDS	null	hypothetical protein	367858	368127	+	
3300049256 assembled Ga0508132_00004_368266_368553	CDS	null	inhibitor of the pro-sigma K processing machinery	368266	368553	+	
3300049256 assembled Ga0508132_00004_368657_369319	CDS	null	hypothetical protein	368657	369319	+	
3300049256 assembled Ga0508132_00004_3700_3981	CDS	null	hypothetical protein	3700	3981	+	
3300049256 assembled Ga0508132_00004_37212_38009	CDS	null	NitT/TauT family transport system ATP-binding protein	37212	38009	-	
3300049256 assembled Ga0508132_00004_38030_39187	CDS	null	NitT/TauT family transport system substrate-binding protein	38030	39187	-	
3300049256 assembled Ga0508132_00004_39191_40807	CDS	null	uncharacterized 2Fe-2S/4Fe-4S cluster protein (DUF4445 family)	39191	40807	-	
3300049256 assembled Ga0508132_00004_40809_41825	CDS	null	[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase	40809	41825	-	
3300049256 assembled Ga0508132_00004_41819_42904	CDS	null	uroporphyrinogen decarboxylase	41819	42904	-	
3300049256 assembled Ga0508132_00004_42940_43533	CDS	null	corrinoid protein of di/trimethylamine methyltransferase	42940	43533	-	
3300049256 assembled Ga0508132_00004_43602_44303	CDS	null	hypothetical protein	43602	44303	-	
3300049256 assembled Ga0508132_00004_4367_5119	CDS	null	hypothetical protein	4367	5119	+	
3300049256 assembled Ga0508132_00004_44707_45003	CDS	null	ABC-type lipoprotein export system ATPase subunit	44707	45003	-	
3300049256 assembled Ga0508132_00004_45048_45413	CDS	null	hypothetical protein	45048	45413	-	
3300049256 assembled Ga0508132_00004_45769_46851	CDS	null	nitrogen fixation protein NifB	45769	46851	-	
3300049256 assembled Ga0508132_00004_47197_48072	CDS	null	nitrogenase iron protein NifH	47197	48072	-	
3300049256 assembled Ga0508132_00004_48228_48632	CDS	null	nitrogen fixation protein NifB	48228	48632	-	
3300049256 assembled Ga0508132_00004_48957_50882	CDS	null	DNA gyrase subunit B	48957	50882	-	
3300049256 assembled Ga0508132_00004_50923_51183	CDS	null	regulator of extracellular matrix RemA (YlzA/DUF370 family)	50923	51183	-	
3300049256 assembled Ga0508132_00004_51161_52009	CDS	null	hypothetical protein	51161	52009	-	
3300049256 assembled Ga0508132_00004_52014_53111	CDS	null	DNA replication and repair protein RecF	52014	53111	-	
3300049256 assembled Ga0508132_00004_53121_53336	CDS	null	ribosome-associated protein	53121	53336	-	
3300049256 assembled Ga0508132_00004_53348_54457	CDS	null	DNA polymerase-3 subunit beta	53348	54457	-	
3300049256 assembled Ga0508132_00004_54710_56422	CDS	null	chromosomal replication initiator protein	54710	56422	-	
3300049256 assembled Ga0508132_00004_5499_6476	CDS	null	homoserine O-succinyltransferase	5499	6476	+	
3300049256 assembled Ga0508132_00004_56585_56719	CDS	null	large subunit ribosomal protein L34	56585	56719	+	
3300049256 assembled Ga0508132_00004_56767_57117	CDS	null	ribonuclease P protein component	56767	57117	+	
3300049256 assembled Ga0508132_00004_57120_57329	CDS	null	putative membrane protein insertion efficiency factor	57120	57329	+	
3300049256 assembled Ga0508132_00004_57396_58025	CDS	null	YidC/Oxa1 family membrane protein insertase	57396	58025	+	
3300049256 assembled Ga0508132_00004_58028_58678	CDS	null	spoIIIJ-associated protein	58028	58678	+	
3300049256 assembled Ga0508132_00004_58783_60168	CDS	null	tRNA modification GTPase	58783	60168	+	
3300049256 assembled Ga0508132_00004_60224_62113	CDS	null	tRNA uridine 5-carboxymethylaminomethyl modification enzyme	60224	62113	+	
3300049256 assembled Ga0508132_00004_62113_62826	CDS	null	16S rRNA (guanine527-N7)-methyltransferase	62113	62826	+	
3300049256 assembled Ga0508132_00004_62904_63785	CDS	null	ParB family chromosome partitioning protein	62904	63785	+	
3300049256 assembled Ga0508132_00004_63829_66189	CDS	null	5-methyltetrahydrofolate--homocysteine methyltransferase	63829	66189	-	
3300049256 assembled Ga0508132_00004_66192_66872	CDS	null	hypothetical protein	66192	66872	-	
3300049256 assembled Ga0508132_00004_67174_67935	CDS	null	chromosome partitioning protein	67174	67935	+	
3300049256 assembled Ga0508132_00004_67928_68818	CDS	null	ParB family chromosome partitioning protein	67928	68818	+	
3300049256 assembled Ga0508132_00004_68830_70266	CDS	null	aspartate ammonia-lyase	68830	70266	+	
3300049256 assembled Ga0508132_00004_7018_7338	CDS	null	hypothetical protein	7018	7338	+	
3300049256 assembled Ga0508132_00004_70308_71537	CDS	null	[FeFe] hydrogenase H-cluster maturation GTPase HydF	70308	71537	+	
3300049256 assembled Ga0508132_00004_71521_72699	CDS	null	cysteine desulfurase family protein	71521	72699	+	
3300049256 assembled Ga0508132_00004_72701_73381	CDS	null	uncharacterized membrane protein YqgA involved in biofilm formation	72701	73381	+	
3300049256 assembled Ga0508132_00004_73405_73929	CDS	null	hypothetical protein	73405	73929	+	
3300049256 assembled Ga0508132_00004_74019_74993	CDS	null	murein DD-endopeptidase MepM/ murein hydrolase activator NlpD	74019	74993	+	
3300049256 assembled Ga0508132_00004_75008_75424	CDS	null	cytoskeletal protein CcmA (bactofilin family)	75008	75424	+	
3300049256 assembled Ga0508132_00004_75429_75725	CDS	null	hypothetical protein	75429	75725	+	
3300049256 assembled Ga0508132_00004_7543_8031	CDS	null	hypothetical protein	7543	8031	+	
3300049256 assembled Ga0508132_00004_75796_76035	CDS	null	ACT domain-containing protein	75796	76035	+	
3300049256 assembled Ga0508132_00004_76071_76649	CDS	null	putative sporulation protein YyaC	76071	76649	-	
3300049256 assembled Ga0508132_00004_76772_78166	CDS	null	L-seryl-tRNA(Ser) seleniumtransferase	76772	78166	+	
3300049256 assembled Ga0508132_00004_78163_80046	CDS	null	selenocysteine-specific elongation factor	78163	80046	+	
3300049256 assembled Ga0508132_00004_80318_81424	CDS	null	glutamate synthase domain-containing protein 1	80318	81424	+	
3300049256 assembled Ga0508132_00004_81412_83046	CDS	null	glutamate synthase (NADPH/NADH) large chain	81412	83046	+	
3300049256 assembled Ga0508132_00004_83059_85380	CDS	null	NADPH-dependent glutamate synthase beta subunit-like oxidoreductase/ferredoxin	83059	85380	+	
3300049256 assembled Ga0508132_00004_85753_86919	CDS	null	branched-chain amino acid transport system substrate-binding protein	85753	86919	+	
3300049256 assembled Ga0508132_00004_87282_88454	CDS	null	branched-chain amino acid transport system substrate-binding protein	87282	88454	+	
3300049256 assembled Ga0508132_00004_8728_9054	CDS	null	cell fate (sporulation/competence/biofilm development) regulator YlbF (YheA/YmcA/DUF963 family)	8728	9054	-	
3300049256 assembled Ga0508132_00004_88511_89407	CDS	null	branched-chain amino acid transport system permease protein	88511	89407	+	
3300049256 assembled Ga0508132_00004_89417_90379	CDS	null	branched-chain amino acid transport system permease protein	89417	90379	+	
3300049256 assembled Ga0508132_00004_90357_91124	CDS	null	branched-chain amino acid transport system ATP-binding protein	90357	91124	+	
3300049256 assembled Ga0508132_00004_91124_91828	CDS	null	branched-chain amino acid transport system ATP-binding protein	91124	91828	+	
3300049256 assembled Ga0508132_00004_91855_92511	CDS	null	acetoin utilization protein AcuB	91855	92511	+	
3300049256 assembled Ga0508132_00004_924_1604	CDS	null	CRP-like cAMP-binding protein	924	1604	+	
3300049256 assembled Ga0508132_00004_92665_93585	CDS	null	cation diffusion facilitator family transporter	92665	93585	+	
3300049256 assembled Ga0508132_00004_9269_11605	CDS	null	glycosyltransferase involved in cell wall biosynthesis/peptidoglycan/xylan/chitin deacetylase (PgdA/CDA1 family)	9269	11605	-	
3300049256 assembled Ga0508132_00004_93798_93938	CDS	null	hypothetical protein	93798	93938	+	
3300049256 assembled Ga0508132_00004_94618_95571	CDS	null	selenide,water dikinase	94618	95571	+	
3300049256 assembled Ga0508132_00004_95561_96154	CDS	null	selenium metabolism protein YedF	95561	96154	+	
3300049256 assembled Ga0508132_00004_96156_96437	CDS	null	hypothetical protein	96156	96437	+	
3300049256 assembled Ga0508132_00004_96440_97264	CDS	null	small conductance mechanosensitive channel	96440	97264	+	
3300049256 assembled Ga0508132_00004_97274_97468	CDS	null	hypothetical protein	97274	97468	+	
3300049256 assembled Ga0508132_00004_97498_98271	CDS	null	sugar phosphate isomerase/epimerase	97498	98271	+	
3300049256 assembled Ga0508132_00004_98470_100698	CDS	null	formate C-acetyltransferase	98470	100698	+	
